id,title,culture,period,century,medium,dimensions,department,description,classification,accessionyear,accessionmethod
304899,Julian Lowell Coolidge (1873-1954),American,,20th century,Oil on canvas,"91.4 x 76.5 cm (36 x 30 1/8 in.)
framed: 103.5 x 87.9 x 3.5 cm (40 3/4 x 34 5/8 x 1 3/8 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304900,Benjamin Waterhouse (1754-1846),American,,19th century,Oil on wood panel,"83.8 x 67.8 cm (33 x 26 11/16 in.)
framed: 105.1 x 90.2 x 12.7 cm (41 3/8 x 35 1/2 x 5 in.)",Harvard University Portrait Collection,"
",Paintings,,Not Recorded
304901,Bishop Frederic Dan Huntington (1819-1904),American,,19th century,Oil on canvas,"sight: 40.9 x 33 cm (16 1/8 x 13 in.)
framed: 50.2 x 42.4 x 3.2 cm (19 3/4 x 16 11/16 x 1 1/4 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304902,James Bryant Conant (1893-1978),American,,20th century,Oil on canvas,"sight: 119.4 x 99.1 cm (47 x 39 in.)
framed: 143.5 x 120.7 x 7.6 cm (56 1/2 x 47 1/2 x 3 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304903,Winston Spencer Churchill (1874-1965),American,,20th century,Oil on canvas,"sight: 114.3 x 90.8 cm (45 x 35 3/4 in.)
framed: 135.9 x 112.4 x 6.4 cm (53 1/2 x 44 1/4 x 2 1/2 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304904,Carleton Eldredge Noyes (1872-1950),American,,20th century,Oil on canvas,"81.9 x 67 cm (32 1/4 x 26 3/8 in.)
framed: 119.4 x 104.5 x 12.7 cm (47 x 41 1/8 x 5 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304905,John Gurney Callan (1875-1940),American,,20th century,Oil on canvas,"sight: 91.4 x 75.6 cm (36 x 29 3/4 in.)
framed: 111.4 x 95.3 x 10.2 cm (43 7/8 x 37 1/2 x 4 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304906,Richard Mather (1596-1669),American,,18th century,"Watercolor, black, red and white chalk, graphite on cream antique laid paper",23 x 18.3 cm (9 1/16 x 7 3/16 in.),Harvard University Portrait Collection,"This watercolor of Richard Mather, by The Reverend Thaddeus Mason Harris, is based on John Foster's woodcut of 1670, which is in the collection of Houghton Library, Harvard University.",Paintings,,Not Recorded
304907,Francis A. Countway (1876-1955),American,,20th century,Oil on canvas,"sight: 113 x 92.9 cm (44 1/2 x 36 9/16 in.)
framed: 138.8 x 118.4 x 7.3 cm (54 5/8 x 46 5/8 x 2 7/8 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304908,Albert Bushnell Hart (1854-1943),American,,19th-20th century,Oil on canvas,"81.4 x 61.3 cm (32 1/16 x 24 1/8 in.)
framed: 96.5 x 76.2 x 5.4 cm (38 x 30 x 2 1/8 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304909,George Fillmore Swain (1857-1931),American,,20th century,Oil on canvas,"sight: 120.3 x 89.8 cm (47 3/8 x 35 3/8 in.)
framed: 146.1 x 115.3 x 7 cm (57 1/2 x 45 3/8 x 2 3/4 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304910,Daniel Treadwell (1791-1872),American,,19th century,Oil on canvas,"60.9 x 50.9 cm (24 x 20 1/16 in.)
framed: 128.9 x 98.4 x 5.4 cm (50 3/4 x 38 3/4 x 2 1/8 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304911,William Parker Cooke (1859-1931),American,,20th century,Oil on canvas,"124.5 x 99.1 cm (49 x 39 in.)
framed: 136.2 x 110.8 x 4.8 cm (53 5/8 x 43 5/8 x 1 7/8 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304912,Roger Irving Lee (1881-1965),American,,20th century,Oil on canvas,"127.6 x 101.9 cm (50 1/4 x 40 1/8 in.)
framed: 144.1 x 118.4 x 8.9 cm (56 3/4 x 46 5/8 x 3 1/2 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304913,"John Pierpont Morgan, Jr. (1867-1943), after F. O. Salisbury",American,,20th century,Oil on canvas,sight: 123.8 x 98.5 cm (48 3/4 x 38 3/4 in.),Harvard University Portrait Collection,,Paintings,,Not Recorded
304914,George Cheever Shattuck (1879-1972),American,,20th century,Oil on canvas,"sight: 99.7 × 80 cm (39 1/4 × 31 1/2 in.)
framed: 121.3 × 100.7 × 9.5 cm (47 3/4 × 39 5/8 × 3 3/4 in.)
stretchers: 101.6 × 81.3 cm (40 × 32 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304915,"Sally Otis Thorndike (Mrs. Israel Thorndike, Jr.) (1793-1819)",American,,19th century,Oil on wood panel,"83 x 66.7 cm (32 11/16 x 26 1/4 in.)
framed: 95.3 x 78.7 x 7.6 cm (37 1/2 x 31 x 3 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304916,Francis Trow Spaulding (1896-1950),American,,20th century,Oil on canvas,"88.3 x 74.6 cm (34 3/4 x 29 3/8 in.)
framed: 110.5 x 95.3 x 6.4 cm (43 1/2 x 37 1/2 x 2 1/2 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304918,Judge John Lowell (1743-1802),American,,19th century,Oil on canvas,"sight: 76.5 x 63.8 cm (30 1/8 x 25 1/8 in.)
framed: 92.1 x 79.4 x 7 cm (36 1/4 x 31 1/4 x 2 3/4 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304919,William Hale (1794-1821),American,,19th century,Oil on wood panel,"69.3 x 55.1 cm (27 5/16 x 21 11/16 in.)
framed: 88.3 x 74.9 x 11.4 cm (34 3/4 x 29 1/2 x 4 1/2 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304920,Edwin Vernon Morgan (1865-1934),American,,19th-20th century,Oil on canvas,76.3 x 61.3 cm (30 1/16 x 24 1/8 in.),Harvard University Portrait Collection,,Paintings,,Not Recorded
304921,Edward Kennard Rand (1871-1945),American,,20th century,Oil on canvas,"89.3 x 74.1 cm (35 3/16 x 29 3/16 in.)
framed: 116.2 x 95.9 x 6.4 cm (45 3/4 x 37 3/4 x 2 1/2 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304922,"Portrait of a Man, probably Sir George Downing (1624-1684)",American,,17th century,Oil on canvas,sight: 110.5 x 91.2 cm (43 1/2 x 35 7/8 in.),Harvard University Portrait Collection,,Paintings,,Not Recorded
304923,Charles William Eliot (1834-1926),American,,20th century,Oil on canvas,"sight: 118.7 x 109 cm (46 3/4 x 42 15/16 in.)
framed: 144.8 x 134.9 x 12.7 cm (57 x 53 1/8 x 5 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304924,Thomas Stearns Eliot (1888-1965),British,,20th century,Oil on canvas,"76.8 x 50.8 cm (30 1/4 x 20 in.)
frame: 90.5 x 65.4 cm (35 5/8 x 25 3/4 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304925,"Andrew William Mellon (1855-1937),after Birley",Unidentified culture,,20th century,Oil on canvas,"sight: 130.7 x 102.5 cm (51 7/16 x 40 3/8 in.)
framed: 151.1 x 122.9 x 7.6 cm (59 1/2 x 48 3/8 x 3 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304926,Morris Loeb (1863-1912),American,,20th century,Oil on canvas,91.4 x 73.7 cm (36 x 29 in.),Harvard University Portrait Collection,,Paintings,,Not Recorded
304927,George Aaron Barton (1859-1942),American,,20th century,Oil on canvas,"127.4 x 90.8 cm (50 3/16 x 35 3/4 in.)
framed: 135.89 x 97.79 x 5.08 cm (53 1/2 x 38 1/2 x 2 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304928,Kirtley Fletcher Mather (1888-1978),American,,20th century,Oil on canvas,"94 x 87 cm (37 x 34 1/4 in.)
framed: 109.2 x 101.6 x 5.1 cm (43 x 40 x 2 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304930,Francis Boott (1813-1904),American,,20th century,Oil on canvas,"50.5 x 40.3 cm (19 7/8 x 15 7/8 in.)
framed: 60 x 49.9 x 5.1 cm (23 5/8 x 19 5/8 x 2 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304931,Charles Sydney Hopkinson (1869-1962),American,,20th century,Oil on board,50.7 x 40.5 cm (19 15/16 x 15 15/16 in.),Harvard University Portrait Collection,,Paintings,,Not Recorded
304933,Douglas Horton (1891-1968),American,,20th century,Oil on canvas,"101.6 x 81.3 cm (40 x 32 in.)
framed: 120.7 x 101.6 x 5.4 cm (47 1/2 x 40 x 2 1/8 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304934,Edwin Bissell Holt (1873-1946),American,,20th century,Oil on canvas,"61.6 x 51.4 cm (24 1/4 x 20 1/4 in.)
framed: 65.7 x 55.6 cm (25 7/8 x 21 7/8 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304935,"Benjamin Franklin (1706-1790), after Mason Chamberlin (1727-1787)",British,,19th century,Oil on canvas,"135 x 104.2 cm (53 1/8 x 41 in.)
framed: 170.2 x 139.7 x 19.1 cm (67 x 55 x 7 1/2 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304936,Johann Gaspar Spurzheim (1776-1832),American,,19th century,Oil on canvas,"92.2 x 72 cm (36 5/16 x 28 3/8 in.)
framed: 114.9 x 94.6 x 7.6 cm (45 1/4 x 37 1/4 x 3 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304937,Theodore Parkman (1837-1862),American,,19th century,Oil on canvas,sight: 105.2 x 74.4 cm (41 7/16 x 29 5/16 in.),Harvard University Portrait Collection,,Paintings,,Not Recorded
304938,"Thomas Hollis (1659-1731), copy after an original dated 1723",Italian,,18th century,Oil on canvas,"75.9 x 63.5 cm (29 7/8 x 25 in.)
framed: 92.7 x 79.7 x 6.4 cm (36 1/2 x 31 3/8 x 2 1/2 in.)",Harvard University Portrait Collection,This portrait by Cipriani was used by John Singleton Copley to paint his portrait of Thomas Hollis in 1765-66. See H25.,Paintings,,Not Recorded
304939,Catharine Jane Eliot Norton (Mrs. Andrews Norton) (1793-1879),American,,19th century,Oil on canvas,"74.3 x 62.5 cm (29 1/4 x 24 5/8 in.)
framed: 114.3 x 106.7 x 8.6 cm (45 x 42 x 3 3/8 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304940,Robert Frost (1874-1963); verso Edward Waldo Forbes (1873-1969),American,,20th century,Recto: oil on canvas; verso: charcoal,"101.6 x 104.1 cm (40 x 41 in.)
framed: 117.8 x 120.3 x 7 cm (46 3/8 x 47 3/8 x 2 3/4 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304941,George Tufton Moffatt (1836-1895),American,,19th century,Oil on canvas,"91.4 x 73.7 cm (36 x 29 in.)
framed: 123.8 x 106.1 x 8.3 cm (48 3/4 x 41 3/4 x 3 1/4 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304942,Alfred North Whitehead (1881-1947),American,,20th century,Oil on canvas,"sight: 75.1 x 62.1 cm (29 9/16 x 24 7/16 in.)
framed: 94 x 81.3 x 6 cm (37 x 32 x 2 3/8 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304943,Paul Herman Buck (1899-1978),American,,20th century,Oil on canvas,"sight: 99.4 x 74.6 cm (39 1/8 x 29 3/8 in.)
framed: 131.1 x 105.7 x 8.3 cm (51 5/8 x 41 5/8 x 3 1/4 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304944,Alvin Harvey Hansen (1887-1975),American,,20th century,Oil on canvas,"76.8 x 54 cm (30 1/4 x 21 1/4 in.)
framed: 92.7 x 69.9 x 7 cm (36 1/2 x 27 1/2 x 2 3/4 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304945,John Osborne Sargent (1811-1891),German,,19th century,Oil on canvas,sight: 102.4 x 73.6 cm (40 5/16 x 29 in.),Harvard University Portrait Collection,,Paintings,,Not Recorded
304946,Epes Sargent (1813-1880),American,,19th century,Oil on canvas,"68.8 x 55.9 cm (27 1/16 x 22 in.)
framed: 88.9 x 77.5 x 4.1 cm (35 x 30 1/2 x 1 5/8 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304947,Nathan Marsh Pusey (1907-2001),American,,20th century,Oil on canvas,"127 x 95.9 cm (50 x 37 3/4 in.)
framed: 148.6 x 118.8 x 8.9 cm (58 1/2 x 46 3/4 x 3 1/2 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304948,Alfred Leroy Johnson (1881-1967),American,,20th century,Oil on canvas,"75.3 x 62.1 cm (29 5/8 x 24 7/16 in.)
framed: 116.8 x 91.4 x 3.2 cm (46 x 36 x 1 1/4 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304949,William Eustis Russell (1857-1896),American,,19th century,Oil on canvas,"144.3 x 101.8 cm (56 13/16 x 40 1/16 in.)
framed: 180.3 x 137.2 x 17.8 cm (71 x 54 x 7 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304950,Portrait of a Man (once thought to be Benjamin Colman),Dutch,,18th century,Oil on canvas,"77.2 x 64.5 cm (30 3/8 x 25 3/8 in.)
framed: 99.7 x 87 x 9.8 cm (39 1/4 x 34 1/4 x 3 7/8 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304951,(Nicholas) Vachel Lindsay (1879-1931),American,,20th century,Oil on canvas,"sight: 89.6 x 74.3 cm (35 1/4 x 29 1/4 in.)
framed: 106.7 x 119.4 x 6 cm (42 x 47 x 2 3/8 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304952,Edward Waldo Forbes (1873-1969),American,,20th century,Oil on canvas,"74.9 x 51 cm (29 1/2 x 20 1/16 in.)
framed: 80.7 x 55.9 x 2.5 cm (31 3/4 x 22 x 1 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304953,Robert Emmet Sherwood (1896-1955),American,,20th century,Oil on canvas,119.9 x 89.4 cm (47 3/16 x 35 3/16 in.),Harvard University Portrait Collection,,Paintings,,Not Recorded
304954,"Richard Aldrich (1863-1937), after Ellen Emmet Rand",American,,20th century,Oil on canvas,"sight: 101 x 84.7 cm (39 3/4 x 33 3/8 in.)
framed: 113.7 x 97.8 x 6.4 cm (44 3/4 x 38 1/2 x 2 1/2 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304955,Virginia Campbell Townsend Ferry (1892-1989),American,,20th century,Oil on canvas,"sight: 84.1 x 61.3 cm (33 1/8 x 24 1/8 in.)
framed: 112.4 x 90.8 x 9.8 cm (44 1/4 x 35 3/4 x 3 7/8 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304956,William Zebina Ripley (1867-1941),American,,20th century,Oil on canvas,61.2 x 51.6 cm (24 1/8 x 20 5/16 in.),Harvard University Portrait Collection,,Paintings,,Not Recorded
304957,"Josiah Quincy, Jr. (1802-1882)",American,,19th century,Oil on wood panel,"70.5 x 58.5 cm (27 3/4 x 23 1/16 in.)
framed: 93.7 x 80.7 x 8.3 cm (36 7/8 x 31 3/4 x 3 1/4 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304958,Arlie Vernon Bock (1888-1984),American,,20th century,Oil on canvas,"106.7 x 86.4 cm (42 x 34 in.)
framed: 121.9 x 100.3 x 5.1 cm (48 x 39 1/2 x 2 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304959,Samuel Rogers (1763-1855),American,,19th century,Oil on canvas,"74.9 x 62.5 cm (29 1/2 x 24 5/8 in.)
framed: 105.4 x 94.1 x 8.9 cm (41 1/2 x 37 1/16 x 3 1/2 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304960,Francis William Pitt Greenwood (1797-1843),American,,19th century,Oil on canvas,"77 x 55 cm (30 5/16 x 21 5/8 in.)
framed: 99.1 x 87 x 12.7 cm (39 x 34 1/4 x 5 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304961,Brig. Gen. Henry Sanford Gansevoort (1834-1871),American,,20th century,Oil on canvas,"59.7 x 48.9 cm (23 1/2 x 19 1/4 in.)
framed: 88.9 x 78.7 x 15.2 cm (35 x 31 x 6 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304962,Martin Brimmer (1829-1896),American,,19th century,Oil on canvas,"61 x 51.1 cm (24 x 20 1/8 in.)
framed: 97.5 x 87.3 x 5.1 cm (38 3/8 x 34 3/8 x 2 in.)",Harvard University Portrait Collection,"An earlier, unfinished version of this portrait, dated 1892, is in the collection of the MFA, Boston.",Paintings,,Not Recorded
304963,Henry Lee Shattuck (1879-1971),American,,20th century,Oil on canvas,96.8 x 75.3 cm (38 1/8 x 29 5/8 in.),Harvard University Portrait Collection,,Paintings,,Not Recorded
304964,Elliot Perkins (1901-1985),American,,20th century,Oil on canvas,"132.6 x 101.8 cm (52 3/16 x 40 1/16 in.)
framed: 182.9 x 151.8 x 7.6 cm (72 x 59 3/4 x 3 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304966,Richard von Mises (1883-1953),German,,20th century,Oil on canvas,"115 x 94.5 cm (45 1/4 x 37 3/16 in.)
framed: 121.6 x 101.1 cm (47 7/8 x 39 13/16 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304967,Clarence Douglas Dillon (1882-1979),British,,20th century,Oil on canvas,"165 x 105.5 cm (64 15/16 x 41 9/16 in.)
framed: 188 x 125.4 x 7.9 cm (74 x 49 3/8 x 3 1/8 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304968,Soma Weiss (1899-1942),American,,20th century,Oil on canvas,"sight: 75.4 x 52.7 cm (29 11/16 x 20 3/4 in.)
framed: 88.3 x 65.7 x 3.2 cm (34 3/4 x 25 7/8 x 1 1/4 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304969,"Catharine Jane Eliot Norton (Mrs. Andrews Norton) (1793-1879), after William Page",American,,19th century,Oil on canvas,"sight: 71.8 x 60 cm (28 1/4 x 23 5/8 in.)
framed: 104.1 x 91.4 x 10.8 cm (41 x 36 x 4 1/4 in.)",Harvard University Portrait Collection,"This is a copy, by an unknown artist, after a portrait by William Page (object number H630), also in the Harvard Portrait Collection.",Paintings,,Not Recorded
304970,Adam Winthrop (1498-1562),British,,17th century,Oil on canvas,"52.7 x 41.9 cm (20 3/4 x 16 1/2 in.)
framed: 66.4 x 54.9 x 5.7 cm (26 1/8 x 21 5/8 x 2 1/4 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304971,"John Winthrop, the Younger (1606-1676)",British,,17th century,Oil on canvas,"67.3 x 64.1 cm (26 1/2 x 25 1/4 in.)
framed: 94 x 81.3 x 4.1 cm (37 x 32 x 1 5/8 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304972,Mary Winthrop Livingston  (Mrs. John Livingston) (c. 1683-1713),American,,18th century,Oil on canvas,"74.3 x 61.6 cm (29 1/4 x 24 1/4 in.)
framed: 97.2 x 84.8 x 5.7 cm (38 1/4 x 33 3/8 x 2 1/4 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304973,John Still Winthrop (1720-1776),English,,18th century,Oil on canvas,"88.3 x 70.2 cm (34 3/4 x 27 5/8 in.)
framed: 104.1 x 87 x 6.4 cm (41 x 34 1/4 x 2 1/2 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304974,Stephen Winthrop (1619-1658),British,,17th century,Oil on canvas,"sight: 77.5 x 66.4 cm (30 1/2 x 26 1/8 in.)
framed: 94 x 83.8 x 6.4 cm (37 x 33 x 2 1/2 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304975,Robert Winthrop (1764-1832),British,,18th century,Pastel on paper mounted on canvas?,"sight: 77.5 x 64.1 cm (30 1/2 x 25 1/4 in.)
framed: 88.9 x 76.8 x 3.5 cm (35 x 30 1/4 x 1 3/8 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304976,Jean Louis Rodolphe Agassiz (1807-1873),American,,19th century,Oil on canvas,"55.5 x 45.7 cm (21 7/8 x 18 in.)
framed: 81.9 x 71.1 x 5.7 cm (32 1/4 x 28 x 2 1/4 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304977,Ralph Isham (1865-1937),American,,20th century,Oil on canvas,"sight: 100.3 x 90.2 cm (39 1/2 x 35 1/2 in.)
framed: 121.9 x 111.8 x 5.7 cm (48 x 44 x 2 1/4 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304979,John Amory Lowell (1798-1881),American,,19th century,Oil on canvas,"sight: 132.7 x 101.6 cm (52 1/4 x 40 in.)
framed: 170.2 x 139.7 x 15.9 cm (67 x 55 x 6 1/4 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304980,Arthur Michael (1853-1942),American,,20th century,Oil on canvas,"sight: 75.4 x 62.3 cm (29 11/16 x 24 1/2 in.)
framed: 88.3 x 72.4 x 6.4 cm (34 3/4 x 28 1/2 x 2 1/2 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304981,Lawrence Joseph Henderson (1878-1942),American,,20th century,Oil on canvas,"76.8 x 63.8 cm (30 1/4 x 25 1/8 in.)
framed: 98.4 x 86.4 x 4.5 cm (38 3/4 x 34 x 1 3/4 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304982,Hugo Münsterberg (1863-1916),American,,20th century,Oil on canvas,76.3 x 63.5 cm (30 1/16 x 25 in.),Harvard University Portrait Collection,,Paintings,,Not Recorded
304984,Ambrose Lawrence (1816-1893),American,,19th century,Oil on canvas,"76.5 x 63.5 cm (30 1/8 x 25 in.)
framed: 101.6 x 83.8 x 8.6 cm (40 x 33 x 3 3/8 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304985,Edward Charles Jeffrey (1866-1952),American,,20th century,Oil on canvas,sight: 87.6 x 75.3 cm (34 1/2 x 29 5/8 in.),Harvard University Portrait Collection,,Paintings,,Not Recorded
304986,Willard Learoyd Sperry (1882-1954),American,,20th century,Oil on canvas,"100.3 x 74.9 cm (39 1/2 x 29 1/2 in.)
framed: 115.6 x 88.9 x 4.5 cm (45 1/2 x 35 x 1 3/4 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
304987,Roger Irving Lee (1881-1965),American,,20th century,Oil on canvas,"130.8 x 108 cm (51 1/2 x 42 1/2 in.)
framed: 135.9 x 113 x 6.4 cm (53 1/2 x 44 1/2 x 2 1/2 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
